id,spirit_id,skill_id,技能名,技能来源,解锁等级
858,307,335,突袭,默认,43
859,307,341,绵里藏针,默认,1
860,307,398,角击,默认,4
861,307,451,防御,默认,11
862,307,489,魔法增效,默认,1
863,307,503,龙吟,默认,29
864,307,505,龙威,默认,36
865,307,506,龙息环爆,默认,42
866,308,76,取念,技能石,
867,308,79,叶绿光束,技能石,
868,308,101,坍缩,技能石,
869,308,110,大爆炸,技能石,
870,308,134,强制重启,技能石,
871,308,193,星轨裂变,技能石,
872,308,227,氧输送,技能石,
873,308,332,移花接木,技能石,
874,308,338,粒子对撞,技能石,
875,308,339,精神扰乱,技能石,
876,308,409,超导,技能石,
877,308,420,过载回路,技能石,
878,308,454,阻断,技能石,
879,308,55,冷风,血脉,
880,308,123,尾后针,血脉,
881,308,169,拍击,血脉,
882,308,218,毒沼,血脉,
883,308,270,火爪,血脉,
884,308,273,灵媒,血脉,
885,308,329,离子震荡,血脉,
886,308,355,肥皂泡,血脉,
887,308,367,荆棘爪,血脉,
888,308,391,虹光冲击,血脉,
889,308,400,触电,血脉,
890,308,406,贯手,血脉,
891,308,416,跺地,血脉,
892,308,437,针状物,血脉,
893,308,476,风矢,血脉,
894,308,488,魅惑,血脉,
895,308,497,黑手,血脉,
896,308,504,龙吼,血脉,
897,308,68,升龙咆哮,默认,25
898,308,131,应激反应,默认,40
899,308,145,怨力打击,默认,39
900,308,207,架势,默认,16
901,308,257,湮灭,默认,35
902,308,335,突袭,默认,43
903,308,341,绵里藏针,默认,1
904,308,398,角击,默认,4
905,308,451,防御,默认,11
906,308,489,魔法增效,默认,1
907,308,503,龙吟,默认,29
908,308,505,龙威,默认,36
909,308,506,龙息环爆,默认,42
910,133,5,不可接触,技能石,
911,133,24,借用,技能石,
912,133,54,冲撞,技能石,
913,133,92,嗜痛,技能石,
914,133,173,捧杀,技能石,
915,133,291,爆米花爆破,技能石,
916,133,297,甜心续航,技能石,
917,133,316,砂糖弹球,技能石,
918,133,318,破罐破摔,技能石,
919,133,362,腐蚀酸液,技能石,
920,133,422,连续毒针,技能石,
921,133,423,连续爪击,技能石,
922,133,427,退化,技能石,
923,133,433,酶浓度调整,技能石,
924,133,451,防御,技能石,
925,133,471,音爆,技能石,
926,133,38,冥想,血脉,
927,133,68,升龙咆哮,血脉,
928,133,74,反击拳,血脉,
929,133,176,掩护,血脉,
930,133,234,水泡盾,血脉,
931,133,254,淤泥表皮,血脉,
932,133,258,溃烂触碰,血脉,
933,133,268,火焰护盾,血脉,
934,133,329,离子震荡,血脉,
935,133,336,等价交换,血脉,
936,133,348,羽翼庇护,血脉,
937,133,367,荆棘爪,血脉,
938,133,380,虚化,血脉,
939,133,391,虹光冲击,血脉,
940,133,450,防反,血脉,
941,133,460,集中,血脉,
942,133,461,雪替身,血脉,
943,133,488,魅惑,血脉,
944,133,15,仙人掌刺击,默认,27
945,133,31,先发制人,默认,11
946,133,34,光合作用,默认,16
947,133,36,光能聚集,默认,35
948,133,79,叶绿光束,默认,22
949,133,167,抽枝,默认,36
950,133,189,无畏之心,默认,50
951,133,285,热身运动,默认,40
952,133,330,种子弹,默认,1
953,133,340,纤维化,默认,21
954,133,351,耀眼,默认,1
955,133,354,聚盐,默认,10
956,133,377,藤绞,默认,8
957,133,393,蜡质膜,默认,1
958,133,395,血气,默认,34
959,134,5,不可接触,技能石,
960,134,24,借用,技能石,
961,134,54,冲撞,技能石,
962,134,92,嗜痛,技能石,
963,134,173,捧杀,技能石,
964,134,291,爆米花爆破,技能石,
965,134,297,甜心续航,技能石,
966,134,316,砂糖弹球,技能石,
967,134,318,破罐破摔,技能石,
968,134,362,腐蚀酸液,技能石,
969,134,422,连续毒针,技能石,
970,134,423,连续爪击,技能石,
971,134,427,退化,技能石,
972,134,433,酶浓度调整,技能石,
973,134,451,防御,技能石,
974,134,471,音爆,技能石,
975,134,38,冥想,血脉,
976,134,68,升龙咆哮,血脉,
977,134,74,反击拳,血脉,
978,134,176,掩护,血脉,
979,134,234,水泡盾,血脉,
980,134,254,淤泥表皮,血脉,
981,134,258,溃烂触碰,血脉,
982,134,268,火焰护盾,血脉,
983,134,329,离子震荡,血脉,
984,134,336,等价交换,血脉,
985,134,348,羽翼庇护,血脉,
986,134,367,荆棘爪,血脉,
987,134,380,虚化,血脉,
988,134,391,虹光冲击,血脉,
989,134,450,防反,血脉,
990,134,460,集中,血脉,
991,134,461,雪替身,血脉,
992,134,488,魅惑,血脉,
993,134,15,仙人掌刺击,默认,27
994,134,31,先发制人,默认,11
995,134,34,光合作用,默认,16
996,134,36,光能聚集,默认,35
997,134,79,叶绿光束,默认,22
998,134,167,抽枝,默认,36
999,134,189,无畏之心,默认,50
1000,134,285,热身运动,默认,40
1001,134,330,种子弹,默认,1
1002,134,340,纤维化,默认,21
1003,134,351,耀眼,默认,1
1004,134,354,聚盐,默认,10
1005,134,377,藤绞,默认,8
1006,134,393,蜡质膜,默认,1
1007,134,395,血气,默认,34
1008,306,76,取念,技能石,
1009,306,79,叶绿光束,技能石,
1010,306,101,坍缩,技能石,
1011,306,110,大爆炸,技能石,
1012,306,134,强制重启,技能石,
1013,306,193,星轨裂变,技能石,
1014,306,227,氧输送,技能石,
1015,306,332,移花接木,技能石,
1016,306,338,粒子对撞,技能石,
1017,306,339,精神扰乱,技能石,
1018,306,409,超导,技能石,
1019,306,420,过载回路,技能石,
1020,306,454,阻断,技能石,
1021,306,55,冷风,血脉,
1022,306,123,尾后针,血脉,
1023,306,169,拍击,血脉,
1024,306,218,毒沼,血脉,
1025,306,270,火爪,血脉,
1026,306,273,灵媒,血脉,
1027,306,329,离子震荡,血脉,
1028,306,355,肥皂泡,血脉,
1029,306,367,荆棘爪,血脉,
1030,306,391,虹光冲击,血脉,
1031,306,400,触电,血脉,
1032,306,406,贯手,血脉,
1033,306,416,跺地,血脉,
1034,306,437,针状物,血脉,
1035,306,476,风矢,血脉,
1036,306,488,魅惑,血脉,
1037,306,497,黑手,血脉,
1038,306,504,龙吼,血脉,
1039,306,68,升龙咆哮,默认,25
1040,306,131,应激反应,默认,40
1041,306,145,怨力打击,默认,39
1042,306,207,架势,默认,16
1043,306,257,湮灭,默认,35
1044,306,335,突袭,默认,43
1045,306,341,绵里藏针,默认,1
1046,306,398,角击,默认,4
1047,306,451,防御,默认,11
1048,306,489,魔法增效,默认,1
1049,306,503,龙吟,默认,29
1050,306,505,龙威,默认,36
1051,306,506,龙息环爆,默认,42
1052,112,18,休息回复,技能石,
1053,112,21,伺机而动,技能石,
1054,112,70,压扁,技能石,
1055,112,74,反击拳,技能石,
1056,112,98,地刺,技能石,
1057,112,108,复写,技能石,
1058,112,123,尾后针,技能石,
1059,112,201,有效预防,技能石,
1060,112,339,精神扰乱,技能石,
1061,112,381,虫击,技能石,
1062,112,390,虫鸣,技能石,
1063,112,465,震击,技能石,
1064,112,481,飞断,技能石,
1065,112,484,食腐,技能石,
1066,112,47,冰爪,血脉,
1067,112,68,升龙咆哮,血脉,
1068,112,94,噬心,血脉,
1069,112,150,恶能量,血脉,
1070,112,191,星云漩涡,血脉,
1071,112,192,星星撞击,血脉,
1072,112,211,械斗,血脉,
1073,112,218,毒沼,血脉,
1074,112,242,泡沫,血脉,
1075,112,266,火焰冲锋,血脉,
1076,112,273,灵媒,血脉,
1077,112,296,球状闪电,血脉,
1078,112,324,碰爪,血脉,
1079,112,343,缠丝劲,血脉,
1080,112,365,花香,血脉,
1081,112,416,跺地,血脉,
1082,112,430,透射,血脉,
1083,112,476,风矢,血脉,
1084,112,2,三连破,默认,17
1085,112,10,乘胜追击,默认,32
1086,112,29,偷袭,默认,49
1087,112,31,先发制人,默认,8
1088,112,62,力量增效,默认,1
1089,112,83,吞噬,默认,35
1090,112,135,当头棒喝,默认,25
1091,112,162,抓挠,默认,1
1092,112,178,摇篮曲,默认,34
1093,112,285,热身运动,默认,26
1094,112,423,连续爪击,默认,38
1095,112,451,防御,默认,12
1096,112,454,阻断,默认,48
1097,397,8,主场优势,技能石,
1098,397,75,反弹,技能石,
1099,397,76,取念,技能石,
1100,397,212,棘刺,技能石,
1101,397,241,沙涌,技能石,
1102,397,339,精神扰乱,技能石,
1103,397,407,赤子之心,技能石,
1104,397,427,退化,技能石,
1105,397,432,遁地,技能石,
1106,397,442,锐利眼神,技能石,
1107,397,471,音爆,技能石,
1108,397,480,飞吻,技能石,
1109,397,489,魔法增效,技能石,
1110,397,18,休息回复,血脉,
1111,397,27,假寐,血脉,
1112,397,66,勾魂,血脉,
1113,397,68,升龙咆哮,血脉,
1114,397,91,啮合传递,血脉,
1115,397,132,引燃,血脉,
1116,397,217,毒孢子,血脉,
1117,397,297,甜心续航,血脉,
1118,397,346,羽化加速,血脉,
1119,397,367,荆棘爪,血脉,
1120,397,375,蓄水,血脉,
1121,397,391,虹光冲击,血脉,
1122,397,404,贪婪,血脉,
1123,397,406,贯手,血脉,
1124,397,413,超维投射,血脉,
1125,397,416,跺地,血脉,
1126,397,468,霜降,血脉,
1127,397,496,麻痹,血脉,
1128,397,111,天光,默认,40
1129,397,184,放晴,默认,34
1130,397,244,泥巴喷射,默认,2
1131,397,245,泥浆,默认,1
1132,397,249,流沙,默认,49
1133,397,260,漫反射,默认,36
1134,397,283,热砂,默认,12
1135,397,313,石肤术,默认,1
1136,397,320,硬化,默认,33
1137,397,374,蓄势待发,默认,45
1138,397,440,钧势,默认,26
1139,397,445,闪光,默认,1
1140,397,451,防御,默认,8
1141,442,11,乘风,技能石,
1142,442,25,倾泻,技能石,
1143,442,58,刺盾,技能石,
1144,442,108,复写,技能石,
1145,442,127,崩拳,技能石,
1146,442,188,无影脚,技能石,
1147,442,193,星轨裂变,技能石,
1148,442,195,晒太阳,技能石,
1149,442,338,粒子对撞,技能石,
1150,442,339,精神扰乱,技能石,
1151,442,346,羽化加速,技能石,
1152,442,423,连续爪击,技能石,
1153,442,477,风起,技能石,
1154,442,478,风隐,技能石,
1155,442,47,冰爪,血脉,
1156,442,68,升龙咆哮,血脉,
1157,442,94,噬心,血脉,
1158,442,143,念力膨胀,血脉,
1159,442,150,恶能量,血脉,
1160,442,164,折线冲击,血脉,
1161,442,211,械斗,血脉,
1162,442,218,毒沼,血脉,
1163,442,242,泡沫,血脉,
1164,442,266,火焰冲锋,血脉,
1165,442,273,灵媒,血脉,
1166,442,294,猛烈撞击,血脉,
1167,442,296,球状闪电,血脉,
1168,442,324,碰爪,血脉,
1169,442,343,缠丝劲,血脉,
1170,442,365,花香,血脉,
1171,442,416,跺地,血脉,
1172,442,476,风矢,血脉,
1173,442,2,三连破,默认,36
1174,442,29,偷袭,默认,48
1175,442,31,先发制人,默认,5
1176,442,32,光之矛,默认,29
1177,442,33,光刃,默认,37
1178,442,62,力量增效,默认,1
1179,442,142,快速移动,默认,41
1180,442,163,折射,默认,39
1181,442,260,漫反射,默认,22
1182,442,285,热身运动,默认,38
1183,442,430,透射,默认,1
1184,442,451,防御,默认,13
1185,250,8,主场优势,技能石,
1186,250,74,反击拳,技能石,
1187,250,92,嗜痛,技能石,
1188,250,131,应激反应,技能石,
1189,250,137,影袭,技能石,
1190,250,142,快速移动,技能石,
1191,250,177,提气,技能石,
1192,250,207,架势,技能石,
1193,250,224,气沉丹田,技能石,
1194,250,226,气波,技能石,
1195,250,285,热身运动,技能石,
1196,250,317,破绽,技能石,
1197,250,339,精神扰乱,技能石,
1198,250,341,绵里藏针,技能石,
1199,250,427,退化,技能石,
1200,250,501,龙之利爪,技能石,
1201,250,27,假寐,血脉,
1202,250,66,勾魂,血脉,
1203,250,67,化劲,血脉,
1204,250,68,升龙咆哮,血脉,
1205,250,91,啮合传递,血脉,
1206,250,132,引燃,血脉,
1207,250,139,徒长,血脉,
1208,250,192,星星撞击,血脉,
1209,250,217,毒孢子,血脉,
1210,250,232,水弹枪,血脉,
1211,250,246,泥浆铠甲,血脉,
1212,250,297,甜心续航,血脉,
1213,250,346,羽化加速,血脉,
1214,250,391,虹光冲击,血脉,
1215,250,404,贪婪,血脉,
1216,250,413,超维投射,血脉,
1217,250,468,霜降,血脉,
1218,250,496,麻痹,血脉,
1219,250,21,伺机而动,默认,18
1220,250,24,借用,默认,1
1221,250,31,先发制人,默认,5
1222,250,62,力量增效,默认,30
1223,250,83,吞噬,默认,34
1224,250,104,埋伏,默认,28
1225,250,112,天旋地转,默认,12
1226,250,169,拍击,默认,1
1227,250,178,摇篮曲,默认,49
1228,250,212,棘刺,默认,35
1229,250,376,蓄能轰击,默认,40
1230,250,442,锐利眼神,默认,39
1231,250,450,防反,默认,21
1232,250,451,防御,默认,1
1233,250,489,魔法增效,默认,9
1234,111,24,借用,技能石,
1235,111,62,力量增效,技能石,
1236,111,115,孢子,技能石,
1237,111,131,应激反应,技能石,
1238,111,136,彗星,技能石,
1239,111,142,快速移动,技能石,
1240,111,155,扇风,技能石,
1241,111,163,折射,技能石,
1242,111,189,无畏之心,技能石,
1243,111,195,晒太阳,技能石,
1244,111,227,氧输送,技能石,
1245,111,305,疾风刺,技能石,
1246,111,310,盛开,技能石,
1247,111,445,闪光,技能石,
1248,111,451,防御,技能石,
1249,111,482,飞羽,技能石,
1250,111,27,假寐,血脉,
1251,111,66,勾魂,血脉,
1252,111,67,化劲,血脉,
1253,111,68,升龙咆哮,血脉,
1254,111,91,啮合传递,血脉,
1255,111,132,引燃,血脉,
1256,111,143,念力膨胀,血脉,
1257,111,164,折线冲击,血脉,
1258,111,192,星星撞击,血脉,
1259,111,217,毒孢子,血脉,
1260,111,246,泥浆铠甲,血脉,
1261,111,324,碰爪,血脉,
1262,111,346,羽化加速,血脉,
1263,111,367,荆棘爪,血脉,
1264,111,375,蓄水,血脉,
1265,111,404,贪婪,血脉,
1266,111,468,霜降,血脉,
1267,111,496,麻痹,血脉,
1268,111,32,光之矛,默认,12
1269,111,79,叶绿光束,默认,43
1270,111,139,徒长,默认,7
1271,111,184,放晴,默认,44
1272,111,209,根吸收,默认,18
1273,111,240,汲取,默认,1
1274,111,260,漫反射,默认,35
1275,111,332,移花接木,默认,41
1276,111,366,芳香诱引,默认,50
1277,111,419,过曝,默认,32
1278,111,425,迫近攻击,默认,36
1279,111,427,退化,默认,25
1280,111,430,透射,默认,4
1281,111,444,镜像反射,默认,1
1282,111,472,顶端优势,默认,23
1283,111,489,魔法增效,默认,1
1284,35,17,以重制重,技能石,
1285,35,21,伺机而动,技能石,
1286,35,24,借用,技能石,
1287,35,29,偷袭,技能石,
1288,35,144,怒火,技能石,
1289,35,180,撕咬,技能石,
1290,35,201,有效预防,技能石,
1291,35,229,水刃,技能石,
1292,35,230,水幕冲击,技能石,
1293,35,262,潮涌,技能石,
1294,35,285,热身运动,技能石,
1295,35,305,疾风刺,技能石,
1296,35,375,蓄水,技能石,
1297,35,449,闪燃,技能石,
1298,35,486,高温回火,技能石,
1299,35,47,冰爪,血脉,
1300,35,68,升龙咆哮,血脉,
1301,35,94,噬心,血脉,
1302,35,150,恶能量,血脉,
1303,35,191,星云漩涡,血脉,
1304,35,192,星星撞击,血脉,
1305,35,211,械斗,血脉,
1306,35,218,毒沼,血脉,
1307,35,242,泡沫,血脉,
1308,35,269,火焰箭,血脉,
1309,35,273,灵媒,血脉,
1310,35,296,球状闪电,血脉,
1311,35,324,碰爪,血脉,
1312,35,343,缠丝劲,血脉,
1313,35,365,花香,血脉,
1314,35,416,跺地,血脉,
1315,35,430,透射,血脉,
1316,35,476,风矢,血脉,
1317,35,11,乘风,默认,13
1318,35,23,俯冲猛击,默认,40
1319,35,31,先发制人,默认,8
1320,35,62,力量增效,默认,1
1321,35,90,啄击,默认,1
1322,35,142,快速移动,默认,41
1323,35,155,扇风,默认,28
1324,35,345,羽刃,默认,42
1325,35,346,羽化加速,默认,34
1326,35,447,闪击,默认,35
1327,35,451,防御,默认,23
1328,35,477,风起,默认,37
1329,35,502,龙卷风,默认,47
1330,36,17,以重制重,技能石,
1331,36,21,伺机而动,技能石,
1332,36,24,借用,技能石,
1333,36,29,偷袭,技能石,
1334,36,167,抽枝,技能石,
1335,36,180,撕咬,技能石,
1336,36,201,有效预防,技能石,
1337,36,229,水刃,技能石,
1338,36,230,水幕冲击,技能石,
1339,36,262,潮涌,技能石,
1340,36,285,热身运动,技能石,
1341,36,305,疾风刺,技能石,
1342,36,332,移花接木,技能石,
1343,36,337,筛管奔流,技能石,
1344,36,375,蓄水,技能石,
1345,36,47,冰爪,血脉,
1346,36,68,升龙咆哮,血脉,
1347,36,94,噬心,血脉,
1348,36,150,恶能量,血脉,
1349,36,191,星云漩涡,血脉,
1350,36,192,星星撞击,血脉,
1351,36,211,械斗,血脉,
1352,36,218,毒沼,血脉,
1353,36,242,泡沫,血脉,
1354,36,266,火焰冲锋,血脉,
1355,36,273,灵媒,血脉,
1356,36,296,球状闪电,血脉,
1357,36,324,碰爪,血脉,
1358,36,343,缠丝劲,血脉,
1359,36,367,荆棘爪,血脉,
1360,36,416,跺地,血脉,
1361,36,430,透射,血脉,
1362,36,476,风矢,血脉,
1363,36,11,乘风,默认,13
1364,36,23,俯冲猛击,默认,40
1365,36,31,先发制人,默认,7
1366,36,62,力量增效,默认,1
1367,36,90,啄击,默认,1
1368,36,142,快速移动,默认,43
1369,36,155,扇风,默认,25
1370,36,345,羽刃,默认,48
1371,36,346,羽化加速,默认,33
1372,36,447,闪击,默认,34
1373,36,451,防御,默认,16
1374,36,477,风起,默认,37
1375,36,502,龙卷风,默认,50
1376,37,17,以重制重,技能石,
1377,37,21,伺机而动,技能石,
1378,37,24,借用,技能石,
1379,37,29,偷袭,技能石,
1380,37,47,冰爪,技能石,
1381,37,52,冰雹,技能石,
1382,37,180,撕咬,技能石,
1383,37,201,有效预防,技能石,
1384,37,229,水刃,技能石,
1385,37,230,水幕冲击,技能石,
1386,37,262,潮涌,技能石,
1387,37,285,热身运动,技能石,
1388,37,305,疾风刺,技能石,
1389,37,375,蓄水,技能石,
1390,37,431,速冻,技能石,
1391,37,55,冷风,血脉,
1392,37,68,升龙咆哮,血脉,
1393,37,94,噬心,血脉,
1394,37,150,恶能量,血脉,
1395,37,191,星云漩涡,血脉,
1396,37,192,星星撞击,血脉,
1397,37,211,械斗,血脉,
1398,37,218,毒沼,血脉,
1399,37,242,泡沫,血脉,
1400,37,266,火焰冲锋,血脉,
1401,37,273,灵媒,血脉,
1402,37,296,球状闪电,血脉,
1403,37,324,碰爪,血脉,
1404,37,343,缠丝劲,血脉,
1405,37,365,花香,血脉,
1406,37,416,跺地,血脉,
1407,37,430,透射,血脉,
1408,37,476,风矢,血脉,
1409,37,11,乘风,默认,8
1410,37,23,俯冲猛击,默认,30
1411,37,31,先发制人,默认,6
1412,37,62,力量增效,默认,1
1413,37,90,啄击,默认,1
1414,37,142,快速移动,默认,37
1415,37,155,扇风,默认,13
1416,37,345,羽刃,默认,38
1417,37,346,羽化加速,默认,18
1418,37,447,闪击,默认,21
1419,37,451,防御,默认,10
1420,37,477,风起,默认,29
1421,37,502,龙卷风,默认,40
1422,38,17,以重制重,技能石,
1423,38,21,伺机而动,技能石,
1424,38,24,借用,技能石,
1425,38,29,偷袭,技能石,
1426,38,180,撕咬,技能石,
1427,38,201,有效预防,技能石,
1428,38,229,水刃,技能石,
1429,38,230,水幕冲击,技能石,
1430,38,246,泥浆铠甲,技能石,
1431,38,262,潮涌,技能石,
1432,38,285,热身运动,技能石,
1433,38,305,疾风刺,技能石,
1434,38,313,石肤术,技能石,
1435,38,375,蓄水,技能石,
1436,38,465,震击,技能石,
1437,38,47,冰爪,血脉,
1438,38,68,升龙咆哮,血脉,
1439,38,94,噬心,血脉,
1440,38,150,恶能量,血脉,
1441,38,191,星云漩涡,血脉,
1442,38,192,星星撞击,血脉,
1443,38,211,械斗,血脉,
1444,38,218,毒沼,血脉,
1445,38,242,泡沫,血脉,
1446,38,266,火焰冲锋,血脉,
1447,38,273,灵媒,血脉,
1448,38,296,球状闪电,血脉,
1449,38,324,碰爪,血脉,
1450,38,343,缠丝劲,血脉,
1451,38,365,花香,血脉,
1452,38,416,跺地,血脉,
1453,38,430,透射,血脉,
1454,38,476,风矢,血脉,
